4,satisfying,The <blank> result had made the effort worthwhile.
4,satisfying,She had found the work <blank> if poorly paid.
4,satisfying,His <blank> win had been celebrated late into the night.
4,satisfying,The <blank> crunch of the apple had been refreshing.
4,satisfying,She had described the experience as deeply <blank>.
4,satisfying,The <blank> conclusion had tied up every loose end.
4,satisfying,His <blank> reply had silenced the critic.
4,satisfying,The <blank> meal had been the highlight of the trip.
4,satisfying,She had found the outcome <blank>.
4,satisfying,The <blank> feeling had stayed with her for days.
4,scarcity,The <blank> of water had forced rationing.
4,scarcity,She had written about the <blank> of resources.
4,scarcity,His <blank> had been the scarcity of evidence.
4,scarcity,The <blank> had driven up prices.
4,scarcity,She had noted the <blank> of qualified staff.
4,scarcity,The <blank> had been artificial, some had said.
4,scarcity,His <blank> had been the scarcity of time.
4,scarcity,The <blank> had been the subject of the report.
4,scarcity,She had lived through years of <blank>.
4,scarcity,The <blank> had been acute in the north.
4,sceptical,The <blank> audience had demanded proof.
4,sceptical,She had been <blank> from the start.
4,sceptical,His <blank> tone had been obvious.
4,sceptical,The <blank> response had been expected.
4,sceptical,She had raised a <blank> eyebrow at the claim.
4,sceptical,The <blank> press had questioned every figure.
4,sceptical,His <blank> nature had been formed by experience.
4,sceptical,The <blank> view had been widely held.
4,sceptical,She had remained <blank> until she had seen the data.
4,sceptical,The <blank> reception had been discouraging.
4,scholastic,The <blank> achievement had been recognised with a prize.
4,scholastic,She had pursued <blank> excellence throughout her youth.
4,scholastic,His <blank> record had been impeccable.
4,scholastic,The <blank> tradition had been centuries old.
4,scholastic,She had returned to <blank> life after the war.
4,scholastic,The <blank> debate had been lively.
4,scholastic,His <blank> interests had been narrow but deep.
4,scholastic,The <blank> year had been extended.
4,scholastic,She had written in a <blank> style.
4,scholastic,The <blank> distinction had been hard-won.
4,scintillating,The <blank> performance had brought the house down.
4,scintillating,She had given a <blank> speech at the dinner.
4,scintillating,His <blank> wit had entertained the table.
4,scintillating,The <blank> conversation had lasted until dawn.
4,scintillating,She had been in <blank> form that evening.
4,scintillating,The <blank> display had been the talk of the town.
4,scintillating,His <blank> repartee had been noted.
4,scintillating,The <blank> light had danced on the water.
4,scintillating,She had written a <blank> review.
4,scintillating,The <blank> quality had been undeniable.
4,scrupulous,The <blank> accountant had found the error.
4,scrupulous,She had been <blank> in her research.
4,scrupulous,His <blank> attention to detail had been legendary.
4,scrupulous,The <blank> care had been evident in every line.
4,scrupulous,She had kept <blank> records.
4,scrupulous,The <blank> honesty had been refreshing.
4,scrupulous,His <blank> fairness had been acknowledged by both sides.
4,scrupulous,The <blank> observance of the rules had been noted.
4,scrupulous,She had been <blank> about declaring her interest.
4,scrupulous,The <blank> approach had taken longer but had been worth it.
4,scrutinise,The committee had decided to <blank> the accounts.
4,scrutinise,She had <blank>d every line of the contract.
4,scrutinise,His <blank> of the evidence had been thorough.
4,scrutinise,The <blank> had revealed several anomalies.
4,scrutinise,She had been asked to <blank> the proposal.
4,scrutinise,The <blank> had taken three days.
4,scrutinise,His <blank> of the document had been careful.
4,scrutinise,The <blank> had been ordered by the court.
4,scrutinise,She had <blank>d his face for a reaction.
4,scrutinise,The <blank> had found nothing wrong.
4,scrutinize,The committee had decided to <blank> the accounts.
4,scrutinize,She had <blank>d every line of the contract.
4,scrutinize,His <blank> of the evidence had been thorough.
4,scrutinize,The <blank> had revealed several anomalies.
4,scrutinize,She had been asked to <blank> the proposal.
4,scrutinize,The <blank> had taken three days.
4,scrutinize,His <blank> of the document had been careful.
4,scrutinize,The <blank> had been ordered by the court.
4,scrutinize,She had <blank>d his face for a reaction.
4,scrutinize,The <blank> had found nothing wrong.
4,scurrilous,The <blank> attack had been widely condemned.
4,scurrilous,She had been shocked by the <blank> rumours.
4,scurrilous,His <blank> pamphlet had been burned.
4,scurrilous,The <blank> article had been retracted.
4,scurrilous,She had sued over the <blank> allegations.
4,scurrilous,The <blank> campaign had backfired.
4,scurrilous,His <blank> humour had offended many.
4,scurrilous,The <blank> nature of the piece had been noted.
4,scurrilous,She had refused to respond to <blank> gossip.
4,scurrilous,The <blank> tone had been beneath contempt.
4,seclusion,She had sought <blank> in the mountains.
4,seclusion,The <blank> of the cottage had appealed to him.
4,seclusion,His <blank> had been broken by a visitor.
4,seclusion,The <blank> had been good for her work.
4,seclusion,She had lived in <blank> for a decade.
4,seclusion,The <blank> of the island had been its main attraction.
4,seclusion,His <blank> had been self-imposed.
4,seclusion,The <blank> had been disturbed by the press.
4,seclusion,She had valued the <blank> of the early morning.
4,seclusion,The <blank> had been peaceful.
