4,miscellaneous,The <blank> items had been sold in a job lot.
4,miscellaneous,She had sorted the <blank> papers into piles.
4,miscellaneous,His <blank> expenses had been queried by the auditor.
4,miscellaneous,The <blank> collection had filled the attic.
4,miscellaneous,She had added a <blank> section to the report.
4,miscellaneous,The <blank> duties had taken up most of her morning.
4,miscellaneous,His <blank> knowledge had been useful in the quiz.
4,miscellaneous,The <blank> charges had been itemised on the bill.
4,miscellaneous,She had cleared out the <blank> junk from the shed.
4,miscellaneous,The <blank> nature of the work had suited him.
4,mischievous,The <blank> child had hidden his sister's shoes.
4,mischievous,She had given him a <blank> smile before leaving.
4,mischievous,His <blank> streak had got him into trouble at school.
4,mischievous,The <blank> glint in her eye had warned him.
4,mischievous,She had been <blank> but never malicious.
4,mischievous,The <blank> pup had chewed through the lead.
4,mischievous,His <blank> sense of humour had lightened the meeting.
4,mischievous,The <blank> spirit had been infectious.
4,mischievous,She had played a <blank> trick on her brother.
4,mischievous,The <blank> wind had scattered the papers.
4,misogynist,The <blank> had been banned from the club.
4,misogynist,She had accused him of <blank> views.
4,misogynist,His <blank> remarks had been reported to HR.
4,misogynist,The <blank> writer had been dropped by his publisher.
4,misogynist,She had written about the <blank> culture of the industry.
4,misogynist,The <blank> had been unmasked in the article.
4,misogynist,His <blank> attitudes had been formed in youth.
4,misogynist,The <blank> tone of the piece had been criticised.
4,misogynist,She had confronted the <blank> at the meeting.
4,misogynist,The <blank> had been forced to apologise.
4,misspent,She had regretted her <blank> youth.
4,misspent,His <blank> talents had been the subject of the documentary.
4,misspent,The <blank> fortune had been lost at the tables.
4,misspent,She had spoken of her <blank> years with bitterness.
4,misspent,His <blank> life had been turned around in prison.
4,misspent,The <blank> hours had added up to nothing.
4,misspent,She had tried to make up for <blank> time.
4,misspent,His <blank> opportunities had been many.
4,misspent,The <blank> grant had been investigated.
4,misspent,She had written a memoir of her <blank> twenties.
4,mitigating,The <blank> circumstances had been taken into account.
4,mitigating,She had pleaded <blank> factors in his defence.
4,mitigating,His <blank> evidence had been heard by the court.
4,mitigating,The <blank> effect of the medicine had been limited.
4,mitigating,She had offered <blank> reasons for the delay.
4,mitigating,The <blank> measures had been put in place too late.
4,mitigating,His <blank> apology had been accepted.
4,mitigating,The <blank> factor had been his age.
4,mitigating,She had stressed the <blank> circumstances.
4,mitigating,The <blank> action had reduced the damage.
4,monochrome,The <blank> photograph had been taken in the thirties.
4,monochrome,She had chosen a <blank> palette for the film.
4,monochrome,His <blank> vision of the world had depressed her.
4,monochrome,The <blank> print had hung in the hall for years.
4,monochrome,She had preferred the <blank> version to the colour.
4,monochrome,The <blank> screen had flickered to life.
4,monochrome,His <blank> wardrobe had been a standing joke.
4,monochrome,The <blank> landscape had been striking in the snow.
4,monochrome,She had painted the room in <blank> tones.
4,monochrome,The <blank> image had been more powerful.
4,monotonous,The <blank> drone of the engine had sent her to sleep.
4,monotonous,She had found the work <blank> and had resigned.
4,monotonous,His <blank> voice had made the lecture hard to follow.
4,monotonous,The <blank> landscape had stretched for miles.
4,monotonous,She had tried to relieve the <blank> of the routine.
4,monotonous,The <blank> diet had weakened him.
4,monotonous,His <blank> existence had been the subject of the novel.
4,monotonous,The <blank> rhythm had been hypnotic.
4,monotonous,She had been driven mad by the <blank> ticking.
4,monotonous,The <blank> tone had never varied.
4,munificence,The <blank> of the donor had built the new wing.
4,munificence,She had been overwhelmed by his <blank>.
4,munificence,His <blank> had been celebrated at the dinner.
4,munificence,The <blank> of the bequest had surprised everyone.
4,munificence,She had thanked him for his <blank> in her speech.
4,munificence,The <blank> had been extended to the whole town.
4,munificence,His <blank> had known no bounds.
4,munificence,The <blank> of the grant had made the project possible.
4,munificence,She had been the beneficiary of his <blank>.
4,munificence,The <blank> had been repaid with gratitude.
4,narrative,The <blank> had been criticised for its bias.
4,narrative,She had challenged the official <blank> of events.
4,narrative,His <blank> had been compelling but false.
4,narrative,The <blank> thread had been lost in the middle chapters.
4,narrative,She had constructed a <blank> from the fragments.
4,narrative,The <blank> voice had been the child's.
4,narrative,His <blank> had been full of digressions.
4,narrative,The <blank> had been passed down through the family.
4,narrative,She had written the <blank> in the first person.
4,narrative,The <blank> had been the most powerful part of the film.
4,nauseating,The <blank> smell had driven them from the room.
4,nauseating,She had found the spectacle <blank>.
4,nauseating,His <blank> hypocrisy had been exposed.
4,nauseating,The <blank> sweetness of the perfume had given her a headache.
4,nauseating,She had described the violence as <blank>.
4,nauseating,The <blank> sight had been on every front page.
4,nauseating,His <blank> sentimentality had made her cringe.
4,nauseating,The <blank> ride had left him green.
4,nauseating,She had been <blank> from the moment the boat had left the harbour.
4,nauseating,The <blank> detail had been cut from the broadcast.
