4,nobility,The <blank> of his character had been recognised by all.
4,nobility,She had been born into the <blank>.
4,nobility,His <blank> had been of the spirit rather than the blood.
4,nobility,The <blank> of the cause had inspired many.
4,nobility,She had written about the decline of the <blank>.
4,nobility,The <blank> of the sacrifice had been acknowledged.
4,nobility,His <blank> had been stripped from him by the revolution.
4,nobility,The <blank> of her bearing had impressed the court.
4,nobility,She had shown <blank> in the face of defeat.
4,nobility,The <blank> of the sentiment had moved the crowd.
4,nonchalant,The <blank> shrug had infuriated her.
4,nonchalant,She had been <blank> about the result.
4,nonchalant,His <blank> manner had hidden his nerves.
4,nonchalant,The <blank> reply had been typical of him.
4,nonchalant,She had tried to appear <blank> as she opened the letter.
4,nonchalant,The <blank> attitude had been mistaken for indifference.
4,nonchalant,His <blank> dismissal of the risk had worried her.
4,nonchalant,The <blank> wave had been his only goodbye.
4,nonchalant,She had been <blank> to the point of rudeness.
4,nonchalant,The <blank> tone had been carefully rehearsed.
4,nonentity,The <blank> had been promoted above his ability.
4,nonentity,She had been dismissed as a <blank> by the press.
4,nonentity,His <blank> had been the subject of the satire.
4,nonentity,The <blank> had risen to power by chance.
4,nonentity,She had refused to be treated as a <blank>.
4,nonentity,The <blank> had been given a title but no respect.
4,nonentity,His <blank> had been obvious from the start.
4,nonentity,The <blank> had been forgotten as soon as he had left.
4,nonentity,She had written the <blank> out of the story.
4,nonentity,The <blank> had been the laughing stock of the office.
4,nonplussed,She had been <blank> by the unexpected question.
4,nonplussed,The <blank> expression on his face had been genuine.
4,nonplussed,His <blank> silence had lasted a full minute.
4,nonplussed,She had been completely <blank> by the turn of events.
4,nonplussed,The <blank> audience had looked at one another.
4,nonplussed,His <blank> reaction had been caught on camera.
4,nonplussed,She had left him <blank> with her reply.
4,nonplussed,The <blank> committee had adjourned for the day.
4,nonplussed,His <blank> state had been obvious to all.
4,nonplussed,She had been <blank> but had recovered quickly.
4,noteworthy,The <blank> achievement had been celebrated at the dinner.
4,noteworthy,She had made a <blank> contribution to the field.
4,noteworthy,His <blank> absence had been remarked upon.
4,noteworthy,The <blank> feature of the building had been the dome.
4,noteworthy,She had found nothing <blank> in the report.
4,noteworthy,The <blank> exception had been the only one.
4,noteworthy,His <blank> career had been cut short by injury.
4,noteworthy,The <blank> silence had been broken by applause.
4,noteworthy,She had listed the <blank> points in her summary.
4,noteworthy,The <blank> fact had been overlooked by the jury.
4,nouveau-riche,The <blank> had been mocked behind his back.
4,nouveau-riche,She had been accused of <blank> taste.
4,nouveau-riche,His <blank> manners had offended the old families.
4,nouveau-riche,The <blank> had bought the estate the year before.
4,nouveau-riche,She had found the <blank> display vulgar.
4,nouveau-riche,The <blank> couple had been excluded from the ball.
4,nouveau-riche,His <blank> wealth had been made in trade.
4,nouveau-riche,The <blank> had tried to buy his way into society.
4,nouveau-riche,She had written a comedy about the <blank>.
4,nouveau-riche,The <blank> had been snubbed at the door.
4,nurseryman,The <blank> had advised her on the best roses.
4,nurseryman,She had ordered the plants from the local <blank>.
4,nurseryman,His <blank> had supplied the trees for the avenue.
4,nurseryman,The <blank> had been in the family for three generations.
4,nurseryman,She had consulted the <blank> about the blight.
4,nurseryman,The <blank> had promised delivery by the weekend.
4,nurseryman,His <blank> had won prizes at the show.
4,nurseryman,The <blank> had recommended a hardy variety.
4,nurseryman,She had become a <blank> after retiring from the bank.
4,nurseryman,The <blank> had dug the border himself.
4,obligatory,The <blank> meeting had been held every Monday.
4,obligatory,She had found the <blank> attendance rule tiresome.
4,obligatory,His <blank> contribution had been the minimum.
4,obligatory,The <blank> visit had been brief and formal.
4,obligatory,She had done the <blank> reading but no more.
4,obligatory,The <blank> fee had been waived in her case.
4,obligatory,His <blank> smile had not reached his eyes.
4,obligatory,The <blank> subject had been dropped after a term.
4,obligatory,She had considered the insurance <blank>.
4,obligatory,The <blank> nature of the gesture had been noted.
4,obliterate,The bombing had <blank> the village.
4,obliterate,She had tried to <blank> the memory from her mind.
4,obliterate,His name had been <blank> from the record.
4,obliterate,The storm had <blank> the path through the wood.
4,obliterate,She had <blank> the wrong answer and written again.
4,obliterate,The army had been ordered to <blank> the resistance.
4,obliterate,His victory had <blank> the opposition.
4,obliterate,The flood had <blank> every trace of the camp.
4,obliterate,She had wanted to <blank> the mistake entirely.
4,obliterate,The <blank> had been total.
4,obsequious,The <blank> waiter had hovered at their table.
4,obsequious,She had been put off by his <blank> manner.
4,obsequious,His <blank> flattery had been transparent.
4,obsequious,The <blank> servant had agreed with everything.
4,obsequious,She had found the <blank> tone nauseating.
4,obsequious,The <blank> bow had been too deep.
4,obsequious,His <blank> behaviour had been rewarded with a tip.
4,obsequious,The <blank> letter had been dismissed.
4,obsequious,She had refused to be <blank> to anyone.
4,obsequious,The <blank> courtier had fallen from favour.
