4,masculinity,The <blank> of the role had been debated.
4,masculinity,She had written about the construction of <blank>.
4,masculinity,His <blank> had been performative, she had thought.
4,masculinity,The <blank> of the hero had been traditional.
4,masculinity,She had questioned the toxic <blank> of the culture.
4,masculinity,The <blank> of the scent had been deliberate.
4,masculinity,His <blank> had been fragile, she had realised too late.
4,masculinity,The <blank> of the sport had been part of its appeal.
4,masculinity,She had explored the <blank> of the period in her thesis.
4,masculinity,The <blank> had been portrayed with nuance.
4,materialism,The <blank> of the age had been criticised from the pulpit.
4,materialism,She had rejected the <blank> of her parents.
4,materialism,His <blank> had been obvious from his flat.
4,materialism,The <blank> of the society had been the theme of the novel.
4,materialism,She had written an essay on philosophical <blank>.
4,materialism,The <blank> had left no room for the spiritual.
4,materialism,His <blank> had driven him to work seventy hours a week.
4,materialism,The <blank> of the culture had been documented.
4,materialism,She had been troubled by the <blank> of the pupils.
4,materialism,The <blank> had been tempered by the war.
4,mediocrity,The <blank> of the offering had been widely noted.
4,mediocrity,She had refused to accept <blank> in her team.
4,mediocrity,His <blank> had been rewarded with promotion nonetheless.
4,mediocrity,The <blank> of the food had been the main complaint.
4,mediocrity,She had risen above the <blank> of her peers.
4,mediocrity,The <blank> had been the result of underfunding.
4,mediocrity,His <blank> had been disguised by his charm.
4,mediocrity,The <blank> of the performance had disappointed the critics.
4,mediocrity,She had been accused of <blank> by her successor.
4,mediocrity,The <blank> had been the norm for too long.
4,meditative,The <blank> silence had lasted for an hour.
4,meditative,She had adopted a <blank> approach to the problem.
4,meditative,His <blank> walk had taken him round the lake.
4,meditative,The <blank> music had filled the hall.
4,meditative,She had found the garden <blank> and restorative.
4,meditative,The <blank> mood had been broken by the bell.
4,meditative,His <blank> nature had suited the monastic life.
4,meditative,The <blank> pace had allowed her to think.
4,meditative,She had written in a <blank> vein.
4,meditative,The <blank> quality of the light had moved her.
4,melancholic,The <blank> tune had stayed in her head for days.
4,melancholic,She had been in a <blank> mood since the news.
4,melancholic,His <blank> disposition had been noted by his friends.
4,melancholic,The <blank> beauty of the landscape had brought tears to her eyes.
4,melancholic,She had found the poem <blank> but beautiful.
4,melancholic,The <blank> strain in the music had been deliberate.
4,melancholic,His <blank> humour had often been misunderstood.
4,melancholic,The <blank> atmosphere had suited the occasion.
4,melancholic,She had been drawn to the <blank> side of his character.
4,melancholic,The <blank> note had been struck from the first line.
4,melancholy,The <blank> of the song had moved her to tears.
4,melancholy,She had been unable to shake off the <blank>.
4,melancholy,His <blank> had been evident in every letter.
4,melancholy,The <blank> of the autumn had suited her mood.
4,melancholy,She had written about the <blank> of exile.
4,melancholy,The <blank> had lasted for weeks.
4,melancholy,His <blank> had been deepened by the rejection.
4,melancholy,The <blank> of the occasion had been marked.
4,melancholy,She had felt a deep <blank> at the thought of leaving.
4,melancholy,The <blank> had been infectious.
4,mercenary,The <blank> had fought for whoever paid the most.
4,mercenary,She had been accused of <blank> motives.
4,mercenary,His <blank> instincts had been obvious from the start.
4,mercenary,The <blank> army had been hired by the king.
4,mercenary,She had rejected his <blank> offer of help.
4,mercenary,The <blank> nature of the deal had been criticised.
4,mercenary,His <blank> loyalty had been bought and sold.
4,mercenary,The <blank> had deserted when the money ran out.
4,mercenary,She had found his <blank> attitude distasteful.
4,mercenary,The <blank> spirit had infected the whole organisation.
4,methodical,The <blank> search had taken three days.
4,methodical,She had been <blank> in her approach to the problem.
4,methodical,His <blank> habits had been the envy of his colleagues.
4,methodical,The <blank> destruction of the files had been documented.
4,methodical,She had worked through the list in a <blank> fashion.
4,methodical,The <blank> killer had left a pattern.
4,methodical,His <blank> mind had found the flaw in the argument.
4,methodical,The <blank> preparation had paid off.
4,methodical,She had been <blank> where he had been chaotic.
4,methodical,The <blank> nature of the attack had suggested planning.
4,meticulous,The <blank> research had taken years.
4,meticulous,She had been <blank> in her preparation for the trial.
4,meticulous,His <blank> attention to detail had been legendary.
4,meticulous,The <blank> restoration had brought the painting back to life.
4,meticulous,She had kept <blank> records of every transaction.
4,meticulous,The <blank> craftsmanship had been admired by all.
4,meticulous,His <blank> nature had made him a fine editor.
4,meticulous,The <blank> care had been evident in every stitch.
4,meticulous,She had been <blank> about the sources.
4,meticulous,The <blank> plan had left nothing to chance.
4,misanthrope,The <blank> had refused to attend the wedding.
4,misanthrope,She had been labelled a <blank> for her views.
4,misanthrope,His <blank> had deepened after the betrayal.
4,misanthrope,The <blank> had retired to a remote cottage.
4,misanthrope,She had written a play about a <blank> who learns to love.
4,misanthrope,The <blank> had snarled at every attempt at friendship.
4,misanthrope,His <blank> had been the result of years of disappointment.
4,misanthrope,The <blank> had been proved wrong by one kind act.
4,misanthrope,She had found the <blank> next door impossible.
4,misanthrope,The <blank> had left his fortune to his cat.
