4,impermeable,The <blank> coat had kept her dry.
4,impermeable,She had found the material <blank> to water.
4,impermeable,His <blank> defence had held firm.
4,impermeable,The <blank> layer had been added last.
4,impermeable,She had chosen an <blank> fabric.
4,impermeable,The <blank> barrier had been effective.
4,impermeable,His <blank> attitude had frustrated her.
4,impermeable,The <blank> surface had repelled the paint.
4,impermeable,She had made the wall <blank>.
4,impermeable,The <blank> membrane had been tested.
4,impervious,She had been <blank> to his charm.
4,impervious,The <blank> armour had withstood every blow.
4,impervious,His <blank> manner had put people off.
4,impervious,The <blank> surface had shed the rain.
4,impervious,She had remained <blank> to criticism.
4,impervious,The <blank> rock had blocked the tunnel.
4,impervious,His <blank> expression had given nothing away.
4,impervious,The <blank> coating had been applied.
4,impervious,She had found him <blank> to reason.
4,impervious,The <blank> wall had surrounded the garden.
4,impetuous,The <blank> decision had been regretted.
4,impetuous,She had been known for her <blank> nature.
4,impetuous,His <blank> act had cost him dearly.
4,impetuous,The <blank> youth had rushed in.
4,impetuous,She had tried to curb her <blank> streak.
4,impetuous,The <blank> purchase had emptied her account.
4,impetuous,His <blank> proposal had been accepted.
4,impetuous,The <blank> charge had been repelled.
4,impetuous,She had been too <blank> for her own good.
4,impetuous,The <blank> remark had slipped out.
4,implausible,The <blank> story had been dismissed.
4,implausible,She had found the excuse <blank>.
4,implausible,His <blank> claim had been investigated.
4,implausible,The <blank> plot had ruined the film.
4,implausible,She had rejected the <blank> explanation.
4,implausible,The <blank> coincidence had been noted.
4,implausible,His <blank> alibi had been torn apart.
4,implausible,The <blank> scenario had been discussed.
4,implausible,She had thought the idea <blank>.
4,implausible,The <blank> denouement had disappointed many.
4,implicitly,She had <blank> agreed by staying silent.
4,implicitly,The <blank> trust had been broken.
4,implicitly,His <blank> criticism had been clear.
4,implicitly,The <blank> understanding had been there for years.
4,implicitly,She had <blank> accepted the terms.
4,implicitly,The <blank> threat had been understood.
4,implicitly,His <blank> approval had been assumed.
4,implicitly,The <blank> promise had been kept.
4,implicitly,She had <blank> relied on his support.
4,implicitly,The <blank> message had been received.
4,impoverished,The <blank> family had been helped by the parish.
4,impoverished,She had grown up in an <blank> area.
4,impoverished,His <blank> childhood had shaped him.
4,impoverished,The <blank> soil had yielded little.
4,impoverished,She had worked among the <blank>.
4,impoverished,The <blank> condition had been widespread.
4,impoverished,His <blank> state had been temporary.
4,impoverished,The <blank> region had been neglected.
4,impoverished,She had written about the <blank> masses.
4,impoverished,The <blank> vocabulary had limited his expression.
4,impregnated,The wood had been <blank> with preservative.
4,impregnated,She had used <blank> cloth for the wound.
4,impregnated,His position had been <blank> with danger.
4,impregnated,The <blank> material had been tested.
4,impregnated,She had found the fortress <blank>.
4,impregnated,The <blank> paper had repelled moisture.
4,impregnated,His mind had been <blank> with the idea.
4,impregnated,The <blank> timber had lasted for decades.
4,impregnated,She had <blank> the bandage with antiseptic.
4,impregnated,The <blank> defence had held.
4,imprudent,The <blank> investment had cost him everything.
4,imprudent,She had warned against the <blank> step.
4,imprudent,His <blank> remark had been overheard.
4,imprudent,The <blank> decision had been reversed too late.
4,imprudent,She had been accused of <blank> behaviour.
4,imprudent,The <blank> choice had been regretted.
4,imprudent,His <blank> disclosure had caused the leak.
4,imprudent,The <blank> move had been criticised.
4,imprudent,She had found it <blank> to refuse.
4,imprudent,The <blank> risk had been taken.
4,impudence,The <blank> of the child had shocked her.
4,impudence,She had been taken aback by his <blank>.
4,impudence,His <blank> had known no bounds.
4,impudence,The <blank> had been punished.
4,impudence,She had tolerated the <blank> for too long.
4,impudence,The <blank> had been met with silence.
4,impudence,His <blank> had been characteristic.
4,impudence,The <blank> had been reported to the head.
4,impudence,She had been shocked by the <blank>.
4,impudence,The <blank> had been breathtaking.
4,impudent,The <blank> reply had earned a detention.
4,impudent,She had found his <blank> manner offensive.
4,impudent,His <blank> remark had been overheard.
4,impudent,The <blank> child had been sent from the room.
4,impudent,She had been shocked by the <blank> suggestion.
4,impudent,The <blank> grin had said it all.
4,impudent,His <blank> behaviour had been noted.
4,impudent,The <blank> tone had been uncalled for.
4,impudent,She had been <blank> in her youth.
4,impudent,The <blank> answer had been struck from the record.
