4,whimsical,The <blank> tale had delighted the children.
4,whimsical,She had been charmed by his <blank> sense of humour.
4,whimsical,His <blank> drawings had filled the margins.
4,whimsical,The <blank> decoration had been the talk of the party.
4,whimsical,She had written a <blank> poem about a cat.
4,whimsical,The <blank> touch had lightened the mood.
4,whimsical,His <blank> nature had made him unpredictable.
4,whimsical,The <blank> design had won a prize.
4,whimsical,She had chosen a <blank> name for the boat.
4,whimsical,The <blank> spirit had been infectious.
