4,integral,The <blank> part had been missing from the kit.
4,integral,She had been an <blank> member of the team.
4,integral,His role had been <blank> to the success of the plan.
4,integral,The <blank> equation had been solved at last.
4,integral,She had stressed that the change was <blank> to the reform.
4,integral,The <blank> design had been approved.
4,integral,His <blank> involvement had been assumed.
4,integral,The <blank> connection had been broken.
4,integral,She had made herself <blank> to the project.
4,integral,The <blank> feature had been added in the update.
4,integrity,She had questioned the <blank> of the source.
4,integrity,The <blank> of the structure had been compromised.
4,integrity,His <blank> had never been in doubt.
4,integrity,The <blank> of the data had been verified.
4,integrity,She had acted with <blank> throughout.
4,integrity,The <blank> of the border had been restored.
4,integrity,His <blank> had been the subject of the attack.
4,integrity,The <blank> of the document had been preserved.
4,integrity,She had defended the <blank> of the process.
4,integrity,The <blank> of the vote had been challenged.
4,intermittent,The <blank> rain had continued all afternoon.
4,intermittent,She had suffered from <blank> pain for years.
4,intermittent,His <blank> attendance had been noted.
4,intermittent,The <blank> signal had made the call impossible.
4,intermittent,She had received <blank> updates from the front.
4,intermittent,The <blank> noise had kept her awake.
4,intermittent,His <blank> interest had been frustrating.
4,intermittent,The <blank> supply had been the main problem.
4,intermittent,She had tried to ignore the <blank> buzzing.
4,intermittent,The <blank> flashes had been seen from the coast.
4,interrogate,The police had decided to <blank> him under caution.
4,interrogate,She had been asked to <blank> the witness.
4,interrogate,His job had been to <blank> prisoners of war.
4,interrogate,The committee had <blank> the minister for three hours.
4,interrogate,She had watched them <blank> the suspect on the screen.
4,interrogate,The <blank> had been conducted in a bare room.
4,interrogate,His attempt to <blank> her had failed.
4,interrogate,The <blank> had yielded no confession.
4,interrogate,She had refused to <blank> her own motives.
4,interrogate,The <blank> had been recorded.
4,intimidate,The gang had tried to <blank> the witness.
4,intimidate,She had refused to be <blank> by his threats.
4,intimidate,His size had been enough to <blank> most opponents.
4,intimidate,The <blank> tactics had been condemned.
4,intimidate,She had felt <blank> by the formal surroundings.
4,intimidate,The <blank> letter had been passed to the police.
4,intimidate,His <blank> manner had been deliberate.
4,intimidate,The <blank> presence of the guards had been obvious.
4,intimidate,She had been <blank> into silence.
4,intimidate,The <blank> had been subtle but effective.
4,intractable,The <blank> problem had defeated every expert.
4,intractable,She had been faced with an <blank> child.
4,intractable,His <blank> stubbornness had ended the talks.
4,intractable,The <blank> pain had resisted every treatment.
4,intractable,She had found him <blank> and had given up.
4,intractable,The <blank> dispute had lasted for decades.
4,intractable,His <blank> nature had been well known.
4,intractable,The <blank> cough had kept him awake at night.
4,intractable,She had written about the <blank> conflict.
4,intractable,The <blank> material had been impossible to shape.
4,intrinsic,The <blank> value of the work had been recognised.
4,intrinsic,She had stressed the <blank> worth of every pupil.
4,intrinsic,His <blank> goodness had shone through.
4,intrinsic,The <blank> difficulty of the task had been underestimated.
4,intrinsic,She had written about the <blank> rights of man.
4,intrinsic,The <blank> interest of the subject had drawn her in.
4,intrinsic,His <blank> laziness had been the real obstacle.
4,intrinsic,The <blank> beauty of the landscape had moved her.
4,intrinsic,She had argued for the <blank> dignity of labour.
4,intrinsic,The <blank> contradiction had been there from the start.
4,introspective,The <blank> mood had come over him in the evening.
4,introspective,She had always been an <blank> child.
4,introspective,His <blank> nature had made him a good writer.
4,introspective,The <blank> tone of the memoir had been noted.
4,introspective,She had grown more <blank> with age.
4,introspective,The <blank> passage had been the best in the book.
4,introspective,His <blank> gaze had been turned inward.
4,introspective,The <blank> music had suited the occasion.
4,introspective,She had found his <blank> silence uncomfortable.
4,introspective,The <blank> habit had been hard to break.
4,intuition,Her <blank> had told her something was wrong.
4,intuition,She had relied on <blank> rather than evidence.
4,intuition,His <blank> had been proved right in the end.
4,intuition,The <blank> had been strong enough to act on.
4,intuition,She had trusted her <blank> and had left at once.
4,intuition,The <blank> of the crowd had been correct.
4,intuition,His <blank> had failed him on this occasion.
4,intuition,The <blank> had come from years of experience.
4,intuition,She had followed her <blank> against all advice.
4,intuition,The <blank> had been feminine, she had said with a smile.
4,intuitive,She had an <blank> understanding of the machine.
4,intuitive,The <blank> grasp of the problem had impressed them.
4,intuitive,His <blank> approach had sometimes confused his colleagues.
4,intuitive,The <blank> response had been the right one.
4,intuitive,She had found the software <blank> and easy to use.
4,intuitive,The <blank> leap had been hard to explain.
4,intuitive,His <blank> sense of timing had been remarkable.
4,intuitive,The <blank> design had won awards.
4,intuitive,She had been <blank> where he had been logical.
4,intuitive,The <blank> connection had been made in a flash.
