4,diminution,The <blank> of his authority had been gradual.
4,diminution,She had noticed a <blank> in the light.
4,diminution,His <blank> of the problem had angered many.
4,diminution,The <blank> in numbers had been alarming.
4,diminution,She had written about the <blank> of the species.
4,diminution,The <blank> had been steady over the years.
4,diminution,His <blank> of her role had been unfair.
4,diminution,The <blank> of the supply had forced rationing.
4,diminution,She had felt a <blank> of her strength.
4,diminution,The <blank> had been documented in the records.
4,disastrous,The <blank> fire had destroyed the building.
4,disastrous,She had made a <blank> mistake.
4,disastrous,His <blank> speech had ended his career.
4,disastrous,The <blank> result had been unexpected.
4,disastrous,She had tried to avert the <blank> outcome.
4,disastrous,The <blank> flood had left thousands homeless.
4,disastrous,His <blank> decision had been reversed too late.
4,disastrous,The <blank> marriage had ended in divorce.
4,disastrous,She had predicted a <blank> failure.
4,disastrous,The <blank> campaign had been abandoned.
4,discontent,The <blank> had been growing for months.
4,discontent,She had given voice to the <blank> of the workers.
4,discontent,His <blank> had been no secret.
4,discontent,The <blank> had spread through the ranks.
4,discontent,She had sensed the <blank> in the room.
4,discontent,The <blank> had been fuelled by the pay freeze.
4,discontent,His <blank> had found an audience.
4,discontent,The <blank> had erupted into protest.
4,discontent,She had tried to address the <blank>.
4,discontent,The <blank> had been widespread.
4,discordant,The <blank> notes had set her teeth on edge.
4,discordant,She had been struck by the <blank> voices.
4,discordant,His <blank> opinion had been noted.
4,discordant,The <blank> sound had come from the next room.
4,discordant,She had tried to resolve the <blank> elements.
4,discordant,The <blank> chorus had been deliberate.
4,discordant,His <blank> presence had disrupted the meeting.
4,discordant,The <blank> views had made agreement impossible.
4,discordant,She had found the <blank> mix unsettling.
4,discordant,The <blank> result had been chaos.
4,discretionary,The <blank> payment had been approved.
4,discretionary,She had used her <blank> power sparingly.
4,discretionary,His <blank> budget had been cut.
4,discretionary,The <blank> leave had been granted.
4,discretionary,She had argued for <blank> spending.
4,discretionary,The <blank> fund had been exhausted.
4,discretionary,His <blank> authority had been limited.
4,discretionary,The <blank> bonus had been welcome.
4,discretionary,She had been given <blank> powers.
4,discretionary,The <blank> item had been removed from the bill.
4,discursive,She had found his <blank> style hard to follow.
4,discursive,The <blank> essay had wandered off the point.
4,discursive,His <blank> lecture had lasted two hours.
4,discursive,The <blank> narrative had been rich in detail.
4,discursive,She had enjoyed the <blank> conversation.
4,discursive,The <blank> approach had been deliberate.
4,discursive,His <blank> method had confused the students.
4,discursive,The <blank> style had been traditional.
4,discursive,She had written in a <blank> vein.
4,discursive,The <blank> discussion had covered much ground.
4,disinclination,She had sensed his <blank> to help.
4,disinclination,The <blank> had been mutual.
4,disinclination,His <blank> had been obvious from the start.
4,disinclination,The <blank> had been overcome with difficulty.
4,disinclination,She had noted his <blank> with concern.
4,disinclination,The <blank> had been due to past experience.
4,disinclination,His <blank> had been respected.
4,disinclination,The <blank> had been politely expressed.
4,disinclination,She had shared his <blank>.
4,disinclination,The <blank> had been understandable.
4,disparity,The <blank> in pay had caused resentment.
4,disparity,She had written about the <blank> between the regions.
4,disparity,His <blank> with the official account had been noted.
4,disparity,The <blank> had been growing for years.
4,disparity,She had tried to reduce the <blank>.
4,disparity,The <blank> had been stark.
4,disparity,His <blank> had been in age and experience.
4,disparity,The <blank> had been documented in the report.
4,disparity,She had been shocked by the <blank>.
4,disparity,The <blank> had been impossible to ignore.
4,disputatious,The <blank> member had slowed every meeting.
4,disputatious,She had found his <blank> manner exhausting.
4,disputatious,His <blank> nature had been well known.
4,disputatious,The <blank> debate had continued for hours.
4,disputatious,She had tried to calm the <blank> crowd.
4,disputatious,The <blank> child had argued over everything.
4,disputatious,His <blank> streak had emerged early.
4,disputatious,The <blank> tone had been unwelcome.
4,disputatious,She had avoided the <blank> topic.
4,disputatious,The <blank> spirit had been infectious.
4,dissonance,The <blank> in the music had been deliberate.
4,dissonance,She had felt a <blank> between his words and his actions.
4,dissonance,His <blank> with the group had been noted.
4,dissonance,The <blank> had been jarring.
4,dissonance,She had tried to resolve the <blank>.
4,dissonance,The <blank> had created tension.
4,dissonance,His <blank> had been cognitive.
4,dissonance,The <blank> had been hard to ignore.
4,dissonance,She had written about the <blank> in the text.
4,dissonance,The <blank> had been resolved in the final chord.
