4,parliament,The <blank> had been dissolved by the king.
4,parliament,She had been elected to <blank> at the age of twenty-five.
4,parliament,His <blank> career had spanned thirty years.
4,parliament,The <blank> had debated the bill for three days.
4,parliament,She had addressed <blank> on the crisis.
4,parliament,The <blank> had voted against the measure.
4,parliament,His seat in <blank> had been safe.
4,parliament,The <blank> had been prorogued until the autumn.
4,parliament,She had been the first woman to sit in <blank>.
4,parliament,The <blank> had been recalled for an emergency session.
4,patronising,The <blank> tone had made her blood boil.
4,patronising,She had been offended by his <blank> manner.
4,patronising,His <blank> smile had suggested he knew better.
4,patronising,The <blank> comment had been meant as a compliment.
4,patronising,She had found the <blank> advice insulting.
4,patronising,The <blank> pat on the head had been the last straw.
4,patronising,His <blank> attitude had been noted by the team.
4,patronising,The <blank> remark had been overheard.
4,patronising,She had refused to tolerate <blank> behaviour.
4,patronising,The <blank> tone had been characteristic of the era.
4,patronizing,The <blank> tone had made her blood boil.
4,patronizing,She had been offended by his <blank> manner.
4,patronizing,His <blank> smile had suggested he knew better.
4,patronizing,The <blank> comment had been meant as a compliment.
4,patronizing,She had found the <blank> advice insulting.
4,patronizing,The <blank> pat on the head had been the last straw.
4,patronizing,His <blank> attitude had been noted by the team.
4,patronizing,The <blank> remark had been overheard.
4,patronizing,She had refused to tolerate <blank> behaviour.
4,patronizing,The <blank> tone had been characteristic of the era.
4,pejorative,The <blank> term had been struck from the record.
4,pejorative,She had objected to the <blank> use of the word.
4,pejorative,His <blank> description had been widely criticised.
4,pejorative,The <blank> sense of the word had emerged over time.
4,pejorative,She had avoided <blank> language in the report.
4,pejorative,The <blank> connotation had been unintended.
4,pejorative,His <blank> nickname had stuck.
4,pejorative,The <blank> implication had been clear.
4,pejorative,She had used the word in a <blank> way.
4,pejorative,The <blank> meaning had been the one intended.
4,perceptive,The <blank> comment had changed her view.
4,perceptive,She had always been a <blank> reader of character.
4,perceptive,His <blank> analysis had been widely praised.
4,perceptive,The <blank> remark had gone to the heart of the matter.
4,perceptive,She had written a <blank> review of the play.
4,perceptive,The <blank> observation had been noted.
4,perceptive,His <blank> eye had missed nothing.
4,perceptive,The <blank> critic had seen the flaw at once.
4,perceptive,She had been <blank> enough to see through the excuse.
4,perceptive,The <blank> question had silenced the room.
4,perfunctory,The <blank> apology had satisfied no one.
4,perfunctory,She had received a <blank> reply to her letter.
4,perfunctory,His <blank> inspection had missed the crack.
4,perfunctory,The <blank> handshake had been cold.
4,perfunctory,She had given the speech a <blank> reading.
4,perfunctory,The <blank> nod had been the only acknowledgement.
4,perfunctory,His <blank> manner had suggested he wanted to leave.
4,perfunctory,The <blank> search had been a formality.
4,perfunctory,She had been <blank> in her duties.
4,perfunctory,The <blank> kiss had been for the cameras.
4,peripheral,The <blank> vision had caught the movement.
4,peripheral,She had played only a <blank> role in the affair.
4,peripheral,His <blank> involvement had been noted.
4,peripheral,The <blank> detail had turned out to be crucial.
4,peripheral,She had kept the issue <blank> to the main discussion.
4,peripheral,The <blank> character had stolen the scene.
4,peripheral,His <blank> interest had been in the subplot.
4,peripheral,The <blank> road had been quieter.
4,peripheral,She had suffered <blank> nerve damage.
4,peripheral,The <blank> nature of the complaint had been stressed.
4,pernicious,The <blank> influence had been removed at last.
4,pernicious,She had warned of the <blank> effect of the drug.
4,pernicious,His <blank> lies had destroyed her reputation.
4,pernicious,The <blank> doctrine had been condemned.
4,pernicious,She had campaigned against the <blank> weed.
4,pernicious,The <blank> rumour had spread like wildfire.
4,pernicious,His <blank> habit had been hard to break.
4,pernicious,The <blank> anaemia had been diagnosed too late.
4,pernicious,She had written about the <blank> nature of the policy.
4,pernicious,The <blank> effect had been cumulative.
4,perpetuate,She had refused to <blank> the myth.
4,perpetuate,The law had <blank>d the injustice for generations.
4,perpetuate,His behaviour had <blank>d the cycle of violence.
4,perpetuate,The aim of the society had been to <blank> the tradition.
4,perpetuate,She had been accused of <blank>ing the stereotype.
4,perpetuate,The system had <blank>d the inequality.
4,perpetuate,His lie had <blank>d the misunderstanding.
4,perpetuate,The purpose of the fund had been to <blank> his memory.
4,perpetuate,She had tried to <blank> the custom.
4,perpetuate,The mistake had been <blank>d in every copy.
4,perplexing,The <blank> result had puzzled the scientists.
4,perplexing,She had found his behaviour <blank>.
4,perplexing,His <blank> silence had lasted for days.
4,perplexing,The <blank> question had been put to the panel.
4,perplexing,She had written about the <blank> nature of the evidence.
4,perplexing,The <blank> maze had defeated most visitors.
4,perplexing,His <blank> decision had been explained at last.
4,perplexing,The <blank> instructions had been rewritten.
4,perplexing,She had been in a <blank> situation.
4,perplexing,The <blank> turn of events had left everyone confused.
